Incident Datetime,Incident Date,Incident Time,Incident Year,Incident Day of Week,Report Datetime,Row ID,Incident ID,Incident Number,CAD Number,Report Type Code,Report Type Description,Filed Online,Incident Code,Incident Category,Incident Subcategory,Incident Description,Resolution,Intersection,CNN,Police District,Analysis Neighborhood,Supervisor District,Latitude,Longitude,point
2018/05/04 04:00:00 PM,2018/05/04,16:00,2018,Friday,2018/05/06 10:07:00 AM,66502907021,665029,180336096,181261199,VI,Vehicle Initial,,07021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,ARMISTEAD RD \ LENDRUM CT,51336000,Central,Presidio,2,37.80464206902029,-122.47112429713471,"(37.80464206902029, -122.47112429713471)"
2018/05/06 09:11:00 AM,2018/05/06,09:11,2018,Sunday,2018/05/06 09:21:00 AM,66503007041,665030,180314042,181260823,VS,Vehicle Supplement,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,ECKER ST \ CLEMENTINA ST,24525000,Southern,Financial District/South Beach,6,37.78709954244846,-122.39579264200438,"(37.78709954244846, -122.39579264200438)"
2018/05/02 04:00:00 PM,2018/05/02,16:00,2018,Wednesday,2018/05/06 10:30:00 AM,66503207021,665032,180336137,181261291,VI,Vehicle Initial,,07021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,MARSILY ST \ SAINT MARYS AVE,21825000,Ingleside,Bernal Heights,8,37.73450732643151,-122.42740101460274,"(37.73450732643151, -122.42740101460274)"
2018/05/05 01:00:00 AM,2018/05/05,01:00,2018,Saturday,2018/05/06 10:45:00 AM,66503907021,665039,180336206,181261220,VI,Vehicle Initial,,07021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,GOUGH ST \ JACKSON ST,26546000,Northern,Pacific Heights,2,37.79351719313393,-122.4263352572985,"(37.79351719313393, -122.4263352572985)"
2018/05/06 08:00:00 AM,2018/05/06,08:00,2018,Sunday,2018/05/06 11:16:00 AM,66504607021,665046,180336234,181261423,VI,Vehicle Initial,,07021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,BAY ST \ MASON ST,25473000,Central,North Beach,3,37.805618478961165,-122.41360416993442,"(37.805618478961165, -122.41360416993442)"
2018/05/06 09:30:00 AM,2018/05/06,09:30,2018,Sunday,2018/05/06 11:12:00 AM,66505907041,665059,180336206,181261407,VS,Vehicle Supplement,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,GOUGH ST \ JACKSON ST,26546000,Central,Pacific Heights,2,37.79351719313393,-122.4263352572985,"(37.79351719313393, -122.4263352572985)"
2018/05/06 09:30:00 AM,2018/05/06,09:30,2018,Sunday,2018/05/06 11:09:00 AM,66506007021,665060,180336381,181261390,VI,Vehicle Initial,,07021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,FILBERT ST \ SANSOME ST,30718000,Central,Financial District/South Beach,3,37.80216674861999,-122.40297367760449,"(37.80216674861999, -122.40297367760449)"
2018/05/05 04:00:00 PM,2018/05/05,16:00,2018,Saturday,2018/05/06 12:43:00 PM,66507407021,665074,180336472,181261622,VI,Vehicle Initial,,07021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,MAIN ST \ HARRISON ST,23603000,Southern,Financial District/South Beach,6,37.78813450138674,-122.39031948501302,"(37.78813450138674, -122.39031948501302)"
2018/05/05 01:00:00 PM,2018/05/05,13:00,2018,Saturday,2018/05/06 12:35:00 PM,66508007021,665080,180336444,181261689,VI,Vehicle Initial,,07021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,03RD ST \ BERRY ST,23796000,Southern,Mission Bay,6,37.77755327626562,-122.39112141994217,"(37.77755327626562, -122.39112141994217)"
2018/05/05 10:20:00 PM,2018/05/05,22:20,2018,Saturday,2018/05/06 03:14:00 PM,66509907021,665099,180336773,181262204,VI,Vehicle Initial,,07021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,TANDANG SORA \ RIZAL ST,24582000,Southern,South of Market,6,37.7814979983372,-122.39980220366621,"(37.7814979983372, -122.39980220366621)"
2018/05/05 10:20:00 AM,2018/05/05,10:20,2018,Saturday,2018/05/06 03:25:00 PM,66510007021,665100,180336789,181262251,VI,Vehicle Initial,,07021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,KEARNY ST \ BROADWAY,24795000,Central,North Beach,3,37.79801695570216,-122.40547307125945,"(37.79801695570216, -122.40547307125945)"
2018/05/06 04:45:00 PM,2018/05/06,16:45,2018,Sunday,2018/05/06 04:45:00 PM,66511907041,665119,180332414,181244240,VS,Vehicle Supplement,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,OLIVE ST \ LARKIN ST,25151000,Tenderloin,Tenderloin,6,37.784709803078236,-122.41780582056246,"(37.784709803078236, -122.41780582056246)"
2018/05/06 02:50:00 PM,2018/05/06,14:50,2018,Sunday,2018/05/06 02:50:00 PM,66512007041,665120,180335587,181260398,VS,Vehicle Supplement,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,TOLAND ST \ GALVEZ AVE,20726000,Bayview,Bayview Hunters Point,10,37.74597422469076,-122.39704283791049,"(37.74597422469076, -122.39704283791049)"
2018/05/06 11:48:00 AM,2018/05/06,11:48,2018,Sunday,2018/05/06 02:19:00 PM,66512807055,665128,180336933,181262449,VI,Vehicle Initial,,07055,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Recovered, Stolen outside SF",Open or Active,FOLSOM ST \ CESAR CHAVEZ ST,21177000,Mission,Mission,9,37.7482553282833,-122.41366884565058,"(37.7482553282833, -122.41366884565058)"
2018/05/06 02:19:00 PM,2018/05/06,14:19,2018,Sunday,2018/05/06 02:19:00 PM,66514507041,665145,180336137,181261291,VS,Vehicle Supplement,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,FULTON ST \ OCTAVIA ST,25945000,Northern,Hayes Valley,5,37.77853792781995,-122.42499816810782,"(37.77853792781995, -122.42499816810782)"
2018/05/06 10:00:00 AM,2018/05/06,10:00,2018,Sunday,2018/05/06 07:07:00 PM,66514807021,665148,180337389,181263070,VI,Vehicle Initial,,07021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,BROADWAY \ DAVIS ST,24798000,Central,Financial District/South Beach,3,37.79888096617859,-122.39869570327996,"(37.79888096617859, -122.39869570327996)"
2018/05/06 06:26:00 PM,2018/05/06,18:26,2018,Sunday,2018/05/06 06:26:00 PM,66515007041,665150,180327330,181262914,VS,Vehicle Supplement,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,FULTON ST \ OCTAVIA ST,25945000,Northern,Hayes Valley,5,37.77853792781995,-122.42499816810782,"(37.77853792781995, -122.42499816810782)"
2018/05/02 10:00:00 PM,2018/05/02,22:00,2018,Wednesday,2018/05/06 05:55:00 PM,66515507021,665155,180337373,181262791,VI,Vehicle Initial,,07021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,POST ST \ LEAVENWORTH ST,25157000,Central,Tenderloin,6,37.787453843203366,-122.41499542426826,"(37.787453843203366, -122.41499542426826)"
2018/05/03 07:00:00 AM,2018/05/03,07:00,2018,Thursday,2018/05/06 08:29:00 PM,66516407021,665164,180337533,181263322,VI,Vehicle Initial,,07021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,GREEN ST \ MASON ST,25417000,Central,Nob Hill,3,37.799095798589825,-122.41228302245985,"(37.799095798589825, -122.41228302245985)"
2018/05/05 08:40:00 AM,2018/05/05,08:40,2018,Saturday,2018/05/06 06:17:00 PM,66517607020,665176,180337351,181262873,VI,Vehicle Initial,,07020,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen & Recovered",Open or Active,02ND ST \ DOW PL,24511000,Southern,Financial District/South Beach,6,37.78489692815619,-122.39589570206874,"(37.78489692815619, -122.39589570206874)"
2018/05/03 07:00:00 AM,2018/05/03,07:00,2018,Thursday,2018/05/06 09:26:00 PM,66525507041,665255,180337533,181263504,VS,Vehicle Supplement,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,GREEN ST \ MASON ST,25417000,Central,Nob Hill,3,37.799095798589825,-122.41228302245985,"(37.799095798589825, -122.41228302245985)"
2018/05/07 02:45:00 AM,2018/05/07,02:45,2018,Monday,2018/05/07 03:15:00 AM,66525907045,665259,180180752,,VS,Vehicle Supplement,,07045,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Truck",Open or Active,,,Out of SF,,,,,
2018/05/07 05:53:00 AM,2018/05/07,05:53,2018,Monday,2018/05/07 05:53:00 AM,66526107043,665261,180330054,181270439,VS,Vehicle Supplement,,07043,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Motorcycle",Open or Active,VAN NESS AVE \ AUSTIN ST,30076000,Northern,Nob Hill,2,37.788968773950536,-122.42194037566323,"(37.788968773950536, -122.42194037566323)"
2018/05/07 06:40:00 AM,2018/05/07,06:40,2018,Monday,2018/05/07 06:40:00 AM,66545507041,665455,180338434,181270525,VI,Vehicle Initial,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,20TH ST \ GUERRERO ST,25671000,Mission,Mission,8,37.75836454766479,-122.42348853246601,"(37.75836454766479, -122.42348853246601)"
2018/05/06 05:00:00 PM,2018/05/06,17:00,2018,Sunday,2018/05/07 09:12:00 AM,66551207021,665512,180338531,181270918,VI,Vehicle Initial,,07021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,LOCKSLEY AVE \ 06TH AVE,27076000,Park,Inner Sunset,7,37.759735782954465,-122.46279190105041,"(37.759735782954465, -122.46279190105041)"
2018/05/07 09:04:00 AM,2018/05/07,09:04,2018,Monday,2018/05/07 09:04:00 AM,66551307041,665513,180300201,181270577,VS,Vehicle Supplement,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,WIESE ST \ 15TH ST,24179000,Mission,Mission,9,37.7666245156216,-122.42063784502452,"(37.7666245156216, -122.42063784502452)"
2018/05/04 08:00:00 AM,2018/05/04,08:00,2018,Friday,2018/05/07 10:07:00 AM,66551607026,665516,180338638,181271228,VI,Vehicle Initial,,07026,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Other Vehicle",Open or Active,03RD ST \ GALVEZ AVE,20231000,Bayview,Bayview Hunters Point,10,37.74110763100082,-122.38847589500467,"(37.74110763100082, -122.38847589500467)"
2018/05/05 05:00:00 PM,2018/05/05,17:00,2018,Saturday,2018/05/07 10:34:00 AM,66552507021,665525,180338694,181271389,VI,Vehicle Initial,,07021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,CABRILLO ST \ 17TH AVE,27457000,Richmond,Outer Richmond,1,37.77482801724365,-122.47575096980367,"(37.77482801724365, -122.47575096980367)"
2018/05/07 10:00:00 AM,2018/05/07,10:00,2018,Monday,2018/05/07 10:50:00 AM,66553807025,665538,180319569,181271227,VS,Vehicle Supplement,,07025,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Truck",Open or Active,VISITACION AVE \ HAHN ST,20416000,Ingleside,Visitacion Valley,10,37.71350427378473,-122.41529083617453,"(37.71350427378473, -122.41529083617453)"
2018/05/07 12:01:00 PM,2018/05/07,12:01,2018,Monday,2018/05/07 12:02:00 PM,66554407041,665544,180334410,,VS,Vehicle Supplement,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,,,Out of SF,,,,,
2018/05/05 02:00:00 PM,2018/05/05,14:00,2018,Saturday,2018/05/07 11:53:00 AM,66554707021,665547,180338860,181271738,VI,Vehicle Initial,,07021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,28TH AVE \ CLEMENT ST,27841000,Richmond,Outer Richmond,1,37.7818744977251,-122.48808502002683,"(37.7818744977251, -122.48808502002683)"
2018/05/07 12:15:00 PM,2018/05/07,12:15,2018,Monday,2018/05/07 12:15:00 PM,66555107041,665551,180337373,,VS,Vehicle Supplement,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,,,Out of SF,,,,,
2018/05/07 10:56:00 AM,2018/05/07,10:56,2018,Monday,2018/05/07 10:56:00 AM,66556007041,665560,160400332,181271473,VS,Vehicle Supplement,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,,,Ingleside,,,,,
2018/05/05 09:00:00 PM,2018/05/05,21:00,2018,Saturday,2018/05/07 02:01:00 PM,66558307021,665583,180339307,181272349,VI,Vehicle Initial,,07021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,FREMONT ST \ FOLSOM ST,24498000,Southern,Financial District/South Beach,6,37.787996308614986,-122.39359716503304,"(37.787996308614986, -122.39359716503304)"
2018/05/06 09:30:00 PM,2018/05/06,21:30,2018,Sunday,2018/05/07 02:23:00 PM,66559307023,665593,180339363,181272458,VI,Vehicle Initial,,07023,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Motorcycle",Open or Active,STEVENSON ST \ MCCOPPIN ST,24406000,Southern,Mission,6,37.771641822183554,-122.42174766641084,"(37.771641822183554, -122.42174766641084)"
2018/05/07 11:30:00 AM,2018/05/07,11:30,2018,Monday,2018/05/07 11:55:00 AM,66559807055,665598,180338995,181271729,VI,Vehicle Initial,,07055,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Recovered, Stolen outside SF",Open or Active,,,Out of SF,,,,,
2018/05/07 01:30:00 PM,2018/05/07,13:30,2018,Monday,2018/05/07 01:53:00 PM,66560207025,665602,180339357,181272229,VI,Vehicle Initial,,07025,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Truck",Open or Active,EXCELSIOR AVE \ MISSION ST,21768000,Ingleside,Excelsior,11,37.72623624315635,-122.43362359230944,"(37.72623624315635, -122.43362359230944)"
2018/05/06 10:00:00 PM,2018/05/06,22:00,2018,Sunday,2018/05/07 02:44:00 PM,66560307021,665603,180339426,181272547,VI,Vehicle Initial,,07021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,ACADIA ST \ MONTEREY BLVD,21815000,Ingleside,West of Twin Peaks,7,37.731589793827425,-122.43745753716514,"(37.731589793827425, -122.43745753716514)"
2018/05/08 08:53:00 AM,2018/05/08,08:53,2018,Tuesday,2018/05/08 08:54:00 AM,66590207041,665902,180339498,,VS,Vehicle Supplement,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,,,Out of SF,,,,,
2018/05/06 08:00:00 PM,2018/05/06,20:00,2018,Sunday,2018/05/07 03:05:00 PM,66561307021,665613,180339498,181272625,VI,Vehicle Initial,,07021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,CAYUGA AVE \ ONEIDA AVE,22057000,Ingleside,Outer Mission,11,37.72093381520201,-122.44047292124058,"(37.72093381520201, -122.44047292124058)"
2018/05/07 04:26:00 PM,2018/05/07,16:26,2018,Monday,2018/05/07 04:26:00 PM,66563507041,665635,180285675,,VS,Vehicle Supplement,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,,,Out of SF,,,,,
2018/05/07 04:21:00 PM,2018/05/07,16:21,2018,Monday,2018/05/07 04:23:00 PM,66565007055,665650,180339818,181272972,VI,Vehicle Initial,,07055,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Recovered, Stolen outside SF",Open or Active,WHEELER AVE \ LATHROP AVE,20284000,Bayview,Bayview Hunters Point,10,37.71086498663091,-122.40028426586241,"(37.71086498663091, -122.40028426586241)"
2018/05/07 05:31:00 PM,2018/05/07,17:31,2018,Monday,2018/05/07 05:31:00 PM,66566107055,665661,180340053,181273304,II,Initial,,07055,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Recovered, Stolen outside SF",Cite or Arrest Adult,TURK ST \ TAYLOR ST,24924000,Tenderloin,Tenderloin,6,37.78321431177312,-122.41076482950653,"(37.78321431177312, -122.41076482950653)"
2018/05/07 05:31:00 PM,2018/05/07,17:31,2018,Monday,2018/05/07 05:31:00 PM,66566807055,665668,180340053,181273304,VI,Vehicle Initial,,07055,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Recovered, Stolen outside SF",Cite or Arrest Adult,TURK ST \ TAYLOR ST,24924000,Tenderloin,Tenderloin,6,37.78321431177312,-122.41076482950653,"(37.78321431177312, -122.41076482950653)"
2018/05/07 06:10:00 PM,2018/05/07,18:10,2018,Monday,2018/05/07 06:10:00 PM,66567007045,665670,180308647,,VS,Vehicle Supplement,,07045,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Truck",Open or Active,,,Out of SF,,,,,
2018/05/04 01:00:00 AM,2018/05/04,01:00,2018,Friday,2018/05/07 06:23:00 PM,66568907020,665689,180340188,181273524,VI,Vehicle Initial,,07020,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen & Recovered",Cite or Arrest Adult,SHAFTER AVE \ JENNINGS ST,20155000,Bayview,Bayview Hunters Point,10,37.72891865514355,-122.38698420294736,"(37.72891865514355, -122.38698420294736)"
2018/05/07 12:00:00 AM,2018/05/07,00:00,2018,Monday,2018/05/07 12:00:00 AM,66569307046,665693,160909839,,VS,Vehicle Supplement,,07046,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Other Vehicle",Open or Active,,,Out of SF,,,,,
2018/05/07 02:07:00 PM,2018/05/07,14:07,2018,Monday,2018/05/07 02:07:00 PM,66569707045,665697,180339357,181272218,VS,Vehicle Supplement,,07045,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Truck",Open or Active,ROTTECK ST \ CAYUGA AVE,21782000,Ingleside,Outer Mission,8,37.731234943234085,-122.43057848677819,"(37.731234943234085, -122.43057848677819)"
2018/05/07 10:33:00 PM,2018/05/07,22:33,2018,Monday,2018/05/07 10:53:00 PM,66574607041,665746,180336789,181262251,VS,Vehicle Supplement,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,CAROLINA ST \ 17TH ST,23750000,Out of SF,Potrero Hill,10,37.76489750678093,-122.40063332132424,"(37.76489750678093, -122.40063332132424)"
2018/05/07 11:28:00 PM,2018/05/07,23:28,2018,Monday,2018/05/07 11:28:00 PM,66574707041,665747,180340887,181274173,VI,Vehicle Initial,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,BLUXOME ST \ 05TH ST,23824000,Southern,Mission Bay,6,37.7759412206594,-122.39796947621387,"(37.7759412206594, -122.39796947621387)"
2018/05/07 10:28:00 PM,2018/05/07,22:28,2018,Monday,2018/05/07 10:28:00 PM,66575207025,665752,180340780,181274340,VI,Vehicle Initial,,07025,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Truck",Open or Active,TAYLOR ST \ JEFFERSON ST,25594000,Central,North Beach,3,37.80821405292514,-122.41580242607432,"(37.80821405292514, -122.41580242607432)"
2018/05/07 11:34:00 PM,2018/05/07,23:34,2018,Monday,2018/05/07 11:34:00 PM,66575807055,665758,180340928,181274514,VI,Vehicle Initial,,07055,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Recovered, Stolen outside SF",Cite or Arrest Adult,KENNY ALY \ MISSION ST,21736000,Ingleside,Outer Mission,11,37.71930935913096,-122.43886348695386,"(37.71930935913096, -122.43886348695386)"
2018/05/07 11:37:00 PM,2018/05/07,23:37,2018,Monday,2018/05/07 11:37:00 PM,66576007041,665760,180336472,181273609,VS,Vehicle Supplement,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,BEALE ST \ BRYANT ST \ DELANCEY ST,23599000,Southern,Financial District/South Beach,6,37.786223776271626,-122.3896366412841,"(37.786223776271626, -122.3896366412841)"
2018/05/08 02:01:00 AM,2018/05/08,02:01,2018,Tuesday,2018/05/08 02:01:00 AM,66578207020,665782,180341095,181280189,II,Initial,,07020,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen & Recovered",Open or Active,SUTTER ST \ POWELL ST,24909000,Central,Nob Hill,3,37.78922561367261,-122.40859504581255,"(37.78922561367261, -122.40859504581255)"
2018/05/07 06:30:00 PM,2018/05/07,18:30,2018,Monday,2018/05/08 05:35:00 AM,66578907021,665789,180341249,181280436,VI,Vehicle Initial,,07021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,FOLSOM ST \ 11TH ST,24238000,Southern,Mission,6,37.771863705465925,-122.41402670798057,"(37.771863705465925, -122.41402670798057)"
2018/03/31 12:00:00 PM,2018/03/31,12:00,2018,Saturday,2018/05/08 02:01:00 AM,66582207055,665822,180341095,181280189,VI,Vehicle Initial,,07055,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Recovered, Stolen outside SF",Unfounded,SUTTER ST \ POWELL ST,24909000,Central,Nob Hill,3,37.78922561367261,-122.40859504581255,"(37.78922561367261, -122.40859504581255)"
2018/05/08 12:01:00 AM,2018/05/08,00:01,2018,Tuesday,2018/05/08 07:31:00 AM,66589307021,665893,180341368,181280668,VI,Vehicle Initial,,07021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,HARRISON ST \ HAWTHORNE ST,24515000,Southern,Financial District/South Beach,6,37.78344075224142,-122.39626240257512,"(37.78344075224142, -122.39626240257512)"
2018/05/07 08:30:00 PM,2018/05/07,20:30,2018,Monday,2018/05/08 06:44:00 AM,66590307027,665903,180341421,181280555,II,Initial,,07027,Motor Vehicle Theft?,Motor Vehicle Theft,"Auto, Grand Theft of",Open or Active,17TH ST \ NOE ST,25803000,Mission,Castro/Upper Market,8,37.762618198934774,-122.43294913831029,"(37.762618198934774, -122.43294913831029)"
2018/05/04 09:00:00 AM,2018/05/04,09:00,2018,Friday,2018/05/08 09:16:00 AM,66590407021,665904,180341487,181281056,VI,Vehicle Initial,,07021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,ANZA ST \ 19TH AVE,27498000,Richmond,Outer Richmond,1,37.778456969560274,-122.47816616391911,"(37.778456969560274, -122.47816616391911)"
2018/05/08 08:10:00 AM,2018/05/08,08:10,2018,Tuesday,2018/05/08 08:10:00 AM,66591007041,665910,180327073,181280800,VS,Vehicle Supplement,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,INGALLS ST \ BEATRICE LN,20081000,Bayview,Bayview Hunters Point,10,37.73071900482447,-122.37990119364589,"(37.73071900482447, -122.37990119364589)"
2018/05/08 08:50:00 AM,2018/05/08,08:50,2018,Tuesday,2018/05/08 09:26:00 AM,66593007041,665930,180336773,181280947,VS,Vehicle Supplement,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,04TH ST \ SHIPLEY ST,23911000,Southern,South of Market,6,37.781587665481965,-122.40061307317757,"(37.781587665481965, -122.40061307317757)"
2018/02/06 06:30:00 PM,2018/02/06,18:30,2018,Tuesday,2018/05/08 11:03:00 AM,66593407021,665934,180341794,181281554,VI,Vehicle Initial,,07021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,TARAVAL ST \ 30TH AVE,23283000,Taraval,Sunset/Parkside,4,37.7425317832785,-122.48747648126513,"(37.7425317832785, -122.48747648126513)"
2018/05/07 01:56:00 AM,2018/05/07,01:56,2018,Monday,2018/05/08 09:52:00 AM,66594107055,665941,180341772,181281202,VI,Vehicle Initial,,07055,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Recovered, Stolen outside SF",Open or Active,GOETHE ST \ CRYSTAL ST \ DE LONG ST \ RHINE ST,22463000,Ingleside,Outer Mission,11,37.709673492716725,-122.46061290111783,"(37.709673492716725, -122.46061290111783)"
2018/05/08 11:13:00 AM,2018/05/08,11:13,2018,Tuesday,2018/05/08 11:13:00 AM,66594607041,665946,180336381,181281501,VS,Vehicle Supplement,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,GREEN ST \ SANSOME ST,24822000,Central,North Beach,3,37.80030712878617,-122.40260412542857,"(37.80030712878617, -122.40260412542857)"
2018/05/08 11:45:00 AM,2018/05/08,11:45,2018,Tuesday,2018/05/08 11:55:00 AM,66595607025,665956,180341910,181281828,VI,Vehicle Initial,,07025,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Truck",Open or Active,SAN BRUNO AVE \ WAYLAND ST,33272000,Bayview,Portola,9,37.72643345478486,-122.4031023085726,"(37.72643345478486, -122.4031023085726)"
2018/05/08 12:40:00 PM,2018/05/08,12:40,2018,Tuesday,2018/05/08 12:40:00 PM,66597107041,665971,180338860,181281785,VS,Vehicle Supplement,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,28TH AVE \ CLEMENT ST,27841000,Richmond,Outer Richmond,1,37.7818744977251,-122.48808502002683,"(37.7818744977251, -122.48808502002683)"
2018/05/08 06:00:00 AM,2018/05/08,06:00,2018,Tuesday,2018/05/08 12:20:00 PM,66597407021,665974,180342134,181281936,VI,Vehicle Initial,,07021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,19TH AVE \ BUCKINGHAM WAY,23068000,Taraval,Lakeshore,7,37.725692145062304,-122.47510883359703,"(37.725692145062304, -122.47510883359703)"
2018/05/07 03:00:00 AM,2018/05/07,03:00,2018,Monday,2018/05/08 01:41:00 PM,66597507021,665975,180342203,181282273,VI,Vehicle Initial,,07021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,TOLAND ST \ GALVEZ AVE,20726000,Bayview,Bayview Hunters Point,10,37.74597422469076,-122.39704283791049,"(37.74597422469076, -122.39704283791049)"
2018/05/08 11:43:00 AM,2018/05/08,11:43,2018,Tuesday,2018/05/08 11:44:00 AM,66597807044,665978,160909908,,VS,Vehicle Supplement,,07044,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Mobile Home or House Trailer",Open or Active,,,Out of SF,,,,,
2018/05/02 03:29:00 AM,2018/05/02,03:29,2018,Wednesday,2018/05/08 11:24:00 AM,66598707021,665987,180341863,181281141,VI,Vehicle Initial,,07021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,ALAMEDA ST \ BRYANT ST,24215000,Mission,Mission,10,37.76817786907554,-122.41073071858334,"(37.76817786907554, -122.41073071858334)"
2018/05/07 08:45:00 AM,2018/05/07,08:45,2018,Monday,2018/05/08 02:09:00 PM,66599007021,665990,180342300,181282387,VI,Vehicle Initial,,07021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,WALLER ST \ MASONIC AVE,26341000,Park,Haight Ashbury,5,37.76928422785097,-122.44510598345659,"(37.76928422785097, -122.44510598345659)"
